===============================
modelType: DAE
   domain: real
   inFile: real\TF_Dorf_E7_7_PID_Mult_RK4.xml
===============================
Number of Parameters:16
---------------------------
1. u = 1
2. Kp = 370
3. Ki = 100
4. Kd = 60
5. b = 10
6. omega_n = 4
7. sigma = 0.707
8. a1_c = 15.656
9. a2_c = 56.56
10. Delta_t = 0.01
11. t = 0
12. y'x1@_ = 0
13. y'x2@_ = 0
14. y'x3@_ = 0
15. yc'x1@_ = 0
16. err'x1@_ = 0
---------------------------

SOLUTION DATA
---------------------------
t[s]     err  y  u
0.43 -0.0712826197442975 1.0712826197443 1
0.44 -0.0771326151928884 1.07713261519289 1
0.45 -0.0820275163219428 1.08202751632194 1
0.46 -0.086024911874838 1.08602491187484 1
0.47 -0.0891823518483386 1.08918235184834 1
0.48 -0.0915570200952751 1.09155702009528 1
0.49 -0.0932054387587329 1.09320543875873 1
0.5 -0.0941832033370849 1.09418320333708 1
0.51 -0.0945447471136462 1.09454474711365 1
0.52 -0.0943431336322871 1.09434313363229 1
0.53 -0.0936298758601144 1.09362987586011 1
0.54 -0.0924547806494604 1.09245478064946 1
0.55 -0.0908658170930248 1.09086581709302 1
0.56 -0.0889090073572791 1.08890900735728 1
0.57 -0.0866283385793385 1.08662833857934 1
0.58 -0.0840656944206173 1.08406569442062 1
0.59 -0.0812608048859804 1.08126080488598 1
0.6 -0.0782512130389961 1.078251213039 1
0.61 -0.0750722572716103 1.07507225727161 1
0.62 -0.0717570678194006 1.0717570678194 1
0.63 -0.068336576250875 1.06833657625087 1
0.64 -0.0648395367004584 1.06483953670046 1
0.65 -0.0612925576592591 1.06129255765926 1
0.66 -0.0577201431848902 1.05772014318489 1
0.67 -0.0541447424410144 1.05414474244101 1
0.68 -0.0505868065284159 1.05058680652842 1
0.69 -0.0470648516218131 1.04706485162181 1
0.7 -0.0435955274799253 1.04359552747993 1
0.71 -0.040193690450079 1.04019369045008 1
0.72 -0.0368724801425633 1.03687248014256 1
0.73 -0.0336433990036902 1.03364339900369 1
0.74 -0.0305163940697823 1.03051639406978 1
0.75 -0.0274999402368601 1.02749994023686 1
0.76 -0.0246011244323783 1.02460112443238 1
0.77 -0.0218257301257807 1.02182573012578 1
0.78 -0.0191783216636949 1.01917832166369 1
0.79 -0.0166623279631513 1.01666232796315 1
0.8 -0.0142801251421194 1.01428012514212 1
0.81 -0.0120331177108137 1.01203311771081 1
0.820000000000001 -0.00992181798952596 1.00992181798953 1
0.830000000000001 -0.00794592345913436 1.00794592345913 1
0.840000000000001 -0.00610439178884525 1.00610439178885 1
0.850000000000001 -0.00439551332211385 1.00439551332211 1
0.860000000000001 -0.00281698083603965 1.00281698083604 1
0.870000000000001 -0.00136595642182713 1.00136595642183 1
0.880000000000001 -3.91353641395752e-05 1.00003913536414 1
0.890000000000001 0.00116719307461799 0.998832806925382 1
0.900000000000001 0.00225708803286784 0.997742911967132 1
0.910000000000001 0.00323490263485582 0.996765097365144 1
0.920000000000001 0.00410523280338626 0.995894767196614 1
0.930000000000001 0.00487286930123609 0.995127130698764 1
0.940000000000001 0.00554275298365614 0.994457247016344 1
0.950000000000001 0.00611993322761029 0.99388006677239 1
0.960000000000001 0.00660952948835924 0.993390470511641 1
0.970000000000001 0.00701669592059428 0.992983304079406 1
0.980000000000001 0.00734658898949436 0.992653411010506 1
0.990000000000001 0.00760433798674709 0.992395662013253 1
1 0.0077950183576565 0.992204981642343 1
1.01 0.00792362773789124 0.992076372262109 1
1.02 0.00799506459211397 0.992004935407886 1
1.03 0.00801410934161451 0.991985890658385 1
1.04 0.00798540786404955 0.99201459213595 1
1.05 0.00791345724541048 0.99208654275459 1
1.06 0.00780259366230873 0.992197406337691 1
1.07 0.00765698227151701 0.992343017728483 1
1.08 0.00748060898336267 0.992519391016637 1
1.09 0.0072772739959579 0.992722726004042 1
1.1 0.00705058696831251 0.992949413031687 1
1.11 0.00680396371203285 0.993196036287967 1
1.12 0.00654062428350621 0.993459375716494 1
1.13 0.00626359236114116 0.993736407638859 1
1.14 0.00597569579532542 0.994024304204675 1
1.15 0.00567956822221027 0.99432043177779 1
1.16 0.00537765163619586 0.994622348363804 1
1.17 0.00507219982000795 0.994927800179992 1
1.18 0.00476528253549624 0.995234717464504 1
1.19 0.00445879038268571 0.995541209617314 1
1.2 0.00415444023914946 0.995845559760851 1
1.21 0.00385378119639723 0.996146218803603 1
1.22 0.00355820091465964 0.99644179908534 1
1.23 0.00326893232215586 0.996731067677844 1
1.24 0.0029870605896416 0.997012939410358 1
1.25 0.00271353031570676 0.997286469684293 1
1.26 0.00244915286291691 0.997550847137083 1
1.27 0.00219461378943753 0.997805386210562 1
1.28 0.00195048032523149 0.998049519674769 1
1.29 0.0017172088462597 0.99828279115374 1
1.3 0.00149515230433028 0.99850484769567 1
1.31 0.00128456757431317 0.998715432425687 1
1.32 0.00108562268436552 0.998914377315634 1
1.33 0.000898403898577649 0.999101596101422 1
1.34 0.000722922625050581 0.999277077374949 1
1.35 0.000559122125847411 0.999440877874153 1
1.36 0.000406884008512964 0.999593115991487 1
1.37 0.000266034481934852 0.999733965518065 1
1.38 0.000136350362214044 0.999863649637786 1
1.39 1.75648169310483e-05 0.999982435183069 1
1.4 -9.06271612672871e-05 1.00009062716127 1
1.41 -0.000188563558477295 1.00018856355848 1
1.42 -0.00027661042527316 1.00027661042527 1
1.43 -0.000355157246881399 1.00035515724688 1
1.44 -0.00042461259846549 1.00042461259847 1
1.45 -0.000485400084502707 1.0004854000845 1
1.46 -0.000537954559713949 1.00053795455971 1
1.47 -0.000582718627630374 1.00058271862763 1
1.48 -0.000620139411653398 1.00062013941165 1
1.49 -0.000650665592378585 1.00065066559238 1
1.5 -0.000674744703998753 1.000674744704 1
1.51 -0.000692820681776007 1.00069282068178 1
1.52 -0.00070533165186526 1.00070533165187 1
1.53 -0.000712707954178437 1.00071270795418 1
1.54 -0.000715370388494119 1.00071537038849 1
1.55 -0.000713728673627623 1.00071372867363 1
1.56 -0.000708180109185497 1.00070818010919 1
1.57 -0.00069910842921872 1.00069910842922 1
1.58 -0.000686882836963276 1.00068688283696 1
1.59 -0.000671857209798787 1.0006718572098 1
1.6 -0.000654369463571891 1.00065436946357 1
1.61 -0.000634741065499434 1.0006347410655 1
1.62 -0.000613276684998665 1.000613276685 1
1.63 -0.000590263971964378 1.00059026397196 1
1.64 -0.000565973452236301 1.00056597345224 1
1.65 -0.000540658530258975 1.00054065853026 1
1.66 -0.00051455558922564 1.00051455558923 1
1.67 -0.000487884179324993 1.00048788417932 1
1.68 -0.000460847285050026 1.00046084728505 1
1.69 -0.000433631662896783 1.0004336316629 1
1.7 -0.000406408241164336 1.00040640824116 1
1.71 -0.000379332573960722 1.00037933257396 1
1.72 -0.000352545341924415 1.00035254534192 1
1.73 -0.000326172892582299 1.00032617289258 1
1.74 -0.000300327813678392 1.00030032781368 1
1.75 -0.000275109533221407 1.00027510953322 1
1.76 -0.000250604940414512 1.00025060494041 1
1.77 -0.000226889022034938 1.00022688902203 1
1.78 -0.000204025509237926 1.00020402550924 1
1.79 -0.000182067530151597 1.00018206753015 1
1.8 -0.000161058264017244 1.00016105826402 1
1.81 -0.000141031593001717 1.000141031593 1
1.82 -0.000122012748175582 1.00012201274818 1
1.83 -0.000104018946496476 1.0001040189465 1
1.84 -8.70600159788014e-05 1.00008706001598 1
1.85 -7.1139006547982e-05 1.00007113900655 1
1.86 -5.62527843903648e-05 1.00005625278439 1
1.87 -4.23926078982895e-05 1.0000423926079 1
1.88 -2.95446835869572e-05 1.00002954468359 1
1.89 -1.76907006219638e-05 1.00001769070062 1
1.9 -6.80834284128023e-06 1.00000680834284 1
1.91 3.12822261672183e-06 0.999996871777383 1
1.92 1.21478807528774e-05 0.999987852119247 1
1.93 2.02821286896526e-05 0.99997971787131 1
1.94 2.75646604900314e-05 0.99997243533951 1
1.95 3.40309769361057e-05 0.999965969023064 1
1.96 3.97180202398318e-05 0.99996028197976 1
1.97 4.46638335163118e-05 0.999955336166484 1
1.98 4.89072447253935e-05 0.999951092755275 1
1.99 5.24875746741315e-05 0.999947512425326 1
2 5.54443685717443e-05 0.999944555631428 1
------------------------
All OK!
